,word,allMoviesCount,%used,actionCount,scifiCount,horrorCount,comedyCount,dramaCount,fantasyCount,thrillerCount,actionRelativeUsage,scifiRelativeUsage,horrorRelativeUsage,comedyRelativeUsage,dramaRelativeUsage,fantasyRelativeUsage,thrillerRelativeUsage
123,child in peril,301,0.1389017074296262,166.0,100.0,80.0,35.0,72.0,56.0,155.0,1.516,1.4441586782012314,1.8150684931506849,0.2530683624801272,0.5531351351351351,0.8336193745232646,1.384950884086444
124,male nudity,301,0.1389017074296262,69.0,45.0,30.0,115.0,136.0,31.0,88.0,0.7051955056179776,0.7815084702078305,0.821280991735537,1.310827067669173,1.6363174603174606,0.5808953701203229,0.9394929577464789
125,male female relationship,299,0.137978772496539,73.0,47.0,23.0,113.0,121.0,44.0,88.0,0.7614770642201834,0.8286094857523428,0.6270576131687243,1.297787878787879,1.418319587628866,0.8564126538881097,0.9506508313539193
126,sword,297,0.13705583756345177,188.0,82.0,23.0,67.0,58.0,136.0,62.0,1.997719626168224,1.25073877433428,0.5139123102866779,0.5550382513661203,0.4727311827956989,2.564371980676329,0.5089819494584837
127,brutality,296,0.13659437009690817,171.0,66.0,62.0,19.0,103.0,35.0,163.0,1.7359553571428572,0.9721042068239175,1.4748653500897664,0.14401999999999998,0.9078372093023256,0.542423565614453,1.6257105263157894
128,news report,296,0.13659437009690817,179.0,114.0,32.0,63.0,67.0,32.0,151.0,1.7736209150326796,1.7720157704890531,0.6996699669966997,0.4983026086956522,0.5336532399299474,0.47792605347491274,1.4101601642710473
129,beach,294,0.13567143516382096,108.0,62.0,25.0,96.0,114.0,49.0,91.0,1.1239908466819222,1.0455350032989783,0.6370192307692307,0.972400890868597,1.2029512761020882,0.8941240065451146,0.9116035242290749
130,exploding body,294,0.13567143516382096,240.0,146.0,54.0,48.0,50.0,61.0,140.0,2.187414829659319,2.0053592276189245,1.0445255474452553,0.3159247467438495,0.3300435413642961,0.814298234363644,1.0629716193656094
131,rifle,292,0.13474850023073373,137.0,64.0,42.0,43.0,123.0,39.0,132.0,1.4064920993227992,1.0102393730300707,1.0343866171003715,0.3641787709497207,1.2240787746170678,0.6524551956923572,1.3400357142857142
132,double cross,290,0.13382556529764653,189.0,73.0,26.0,55.0,78.0,43.0,175.0,1.91016,1.0505106201219276,0.5619902120717781,0.4283219178082192,0.6323422459893049,0.6529885225172648,1.7153017241379311
133,supernatural power,290,0.13382556529764653,136.0,116.0,111.0,45.0,51.0,117.0,90.0,1.167033962264151,1.7178661338661338,2.65,0.3295652173913043,0.37715121951219516,1.9288429555713944,0.710625
134,combat,290,0.13382556529764653,233.0,120.0,21.0,32.0,66.0,97.0,86.0,2.5110995260663507,1.8269282119749408,0.43888012618296524,0.23360513643659708,0.5096230899830221,1.5733338527868683,0.6873954305799648
135,shot in the forehead,290,0.13382556529764653,186.0,67.0,58.0,32.0,87.0,19.0,194.0,1.851045951859956,0.9474282661782663,1.3136752136752137,0.23819312602291326,0.7116474820143885,0.2755829617242661,1.9650601336302898
136,shot in the leg,289,0.1333640978311029,196.0,71.0,44.0,43.0,85.0,23.0,168.0,2.0539354838709674,1.0345239733432936,0.9948805460750852,0.3331584327086882,0.7093211009174312,0.342943437671609,1.6538181818181819
137,woman,289,0.1333640978311029,111.0,54.0,22.0,95.0,129.0,21.0,112.0,1.1658845265588915,0.8976183000672797,0.5584291187739463,0.9622717149220492,1.4137156626506022,0.3634134175741957,1.1791111111111112
138,surveillance,288,0.1329026303645593,203.0,95.0,23.0,56.0,65.0,18.0,188.0,2.074705617977528,1.3992409037616995,0.4876,0.4302162162162162,0.5070668953687821,0.258592132505176,1.8587478260869565
139,brother brother relationship,287,0.1324411628980157,92.0,43.0,28.0,98.0,119.0,64.0,82.0,0.9640921658986173,0.7251291151912269,0.7449799196787149,1.0413644859813083,1.329759213759214,1.2537800363887321,0.839945945945946
140,vomiting,287,0.1324411628980157,79.0,47.0,42.0,119.0,105.0,20.0,104.0,0.8221784897025172,0.8162421799948452,1.1740506329113924,1.3632544080604536,1.161897810218978,0.3649485741000468,1.1480388349514563
141,surrealism,284,0.13105676049838486,108.0,115.0,49.0,86.0,71.0,115.0,77.0,0.9574736842105261,1.8511488511488512,1.1350524475524477,0.7310803738317757,0.5871054545454545,2.0569828722002637,0.6437426470588236
142,flashlight,283,0.13059529303184125,119.0,92.0,87.0,39.0,72.0,37.0,142.0,1.1539701492537313,1.5107763204537399,2.3008982035928147,0.3230819672131148,0.6346046511627907,0.6077619085194245,1.4480179372197308
143,handcuffs,280,0.12921089063221042,162.0,61.0,22.0,80.0,80.0,27.0,144.0,1.7796521739130433,0.9647540808705858,0.5261732851985559,0.7335483870967742,0.7335483870967742,0.44511760513186027,1.516
144,marriage,279,0.12874942316566682,42.0,28.0,23.0,102.0,150.0,34.0,68.0,0.4716444444444445,0.544299614466679,0.71875,1.3446260869565219,2.296969696969697,0.7450959750149139,0.8160000000000001
145,bomb,277,0.1278264882325796,205.0,93.0,20.0,41.0,63.0,35.0,166.0,2.230478468899521,1.4292266224341696,0.439469320066335,0.3203917525773196,0.51165,0.5387336093857833,1.6520087527352296
146,police car,277,0.1278264882325796,125.0,67.0,40.0,74.0,81.0,30.0,136.0,1.328271028037383,1.1228779451001674,1.033138401559454,0.7026137787056368,0.7804830508474577,0.5191620251059939,1.4832805755395684
147,swimming pool,276,0.127365020766036,99.0,52.0,32.0,115.0,102.0,32.0,102.0,1.0350620689655174,0.8787196206283344,0.844621513944223,1.2482577565632458,1.0738333333333334,0.576938622322305,1.0738333333333334
148,teenage girl,276,0.127365020766036,73.0,60.0,48.0,100.0,102.0,49.0,79.0,0.7579999999999999,1.0835993275017666,1.3736501079913606,1.1065693430656933,1.1342200488997556,0.959925340360123,0.8316944444444444
149,forest,275,0.12690355329949238,128.0,79.0,44.0,45.0,84.0,96.0,91.0,1.3260683371298405,1.3185642226625833,1.1147227533460802,0.3920689655172414,0.7909565217391304,1.8447336841133573,0.8694705882352942
150,disguise,274,0.12644208583294878,175.0,82.0,10.0,92.0,45.0,52.0,122.0,1.974937965260546,1.346561503013116,0.2332746478873239,0.8609382716049382,0.3839774859287054,0.8947484432688599,1.2167894736842104
151,stabbed to death,273,0.12598061836640517,156.0,71.0,81.0,27.0,65.0,49.0,132.0,1.6693835294117647,1.1339194139194138,2.1465,0.22165342960288806,0.5729069767441861,0.8336193745232647,1.3370512249443207
152,anger,271,0.12505768343331794,88.0,57.0,27.0,68.0,125.0,58.0,95.0,0.9307534883720929,1.0070892231412838,0.7286150712830957,0.6872533333333334,1.446564885496183,1.1411783238815376,1.0214184397163122
153,computer,271,0.12505768343331794,102.0,92.0,32.0,82.0,99.0,27.0,104.0,1.0639816513761469,1.6801458631055044,0.8379446640316204,0.8178421052631579,1.0256309794988612,0.4782183272355994,1.0898433179723501
154,subtitled scene,269,0.12413474850023073,187.0,78.0,16.0,56.0,76.0,36.0,139.0,2.1208877805486286,1.2457142857142856,0.3706293706293706,0.47873684210526324,0.67509375,0.5902646502835538,1.407955456570156
155,cleavage,269,0.12413474850023073,78.0,35.0,31.0,130.0,74.0,24.0,80.0,0.9485133689839572,0.6836377052204391,0.9756532066508313,1.8361490683229815,0.8903492063492064,0.5075172694026818,0.9780645161290323
156,redemption,269,0.12413474850023073,137.0,81.0,20.0,67.0,96.0,67.0,106.0,1.4258032036613273,1.33823417961349,0.4783393501805054,0.60101775147929,0.9134058577405859,1.196052368293171,1.0301025641025643
157,money,268,0.12367328103368712,85.0,26.0,10.0,95.0,125.0,20.0,128.0,0.9568811881188118,0.45738969453872264,0.2766179540709812,1.0965989847715738,1.5618131868131868,0.3859584067241432,1.6125872576177285
158,disarming someone,268,0.12367328103368712,223.0,90.0,21.0,47.0,38.0,59.0,136.0,2.593872122762148,1.398959818807147,0.46922428330522764,0.37699470899470894,0.30004166666666665,0.9621491056273664,1.2939916317991633
159,church,267,0.12321181356714352,97.0,39.0,36.0,56.0,105.0,52.0,99.0,1.139937984496124,0.7138362760834671,1.0647321428571428,0.5950654205607476,1.2600000000000002,1.0894390767579174,1.1694857142857142
160,death of friend,263,0.12136594370096908,135.0,64.0,56.0,30.0,93.0,34.0,120.0,1.5465491183879092,1.1138536676998214,1.5588235294117645,0.27179282868525895,0.9634715261958998,0.6179209591991153,1.3246601941747573
161,funeral,262,0.12090447623442548,103.0,39.0,36.0,65.0,106.0,40.0,102.0,1.2073298969072164,0.7027812895069532,1.0483516483516482,0.693943661971831,1.2521766233766234,0.8027250232976638,1.19253470437018
162,sex scene,260,0.11998154130133826,52.0,31.0,29.0,93.0,125.0,22.0,84.0,0.615875,0.6234486501153167,0.944103194103194,1.233131195335277,1.827974276527331,0.4809563817125254,1.0853181818181818
163,self sacrifice,260,0.11998154130133826,178.0,132.0,48.0,30.0,68.0,76.0,105.0,1.7637124183006536,2.1290044608856493,1.0797962648556876,0.22477759472817135,0.5435219683655536,1.2261231238213337,0.8976315789473686
164,sunglasses,258,0.11905860636825104,133.0,58.0,22.0,85.0,82.0,27.0,115.0,1.5549717223650386,1.018131868131868,0.583,0.8846224256292906,0.8475818181818182,0.4936758893280633,1.285061425061425
165,mixed martial arts,257,0.11859713890170744,242.0,96.0,17.0,38.0,28.0,53.0,137.0,2.9826991869918698,1.5183015043209218,0.3792087542087542,0.3016125654450261,0.21842881646655232,0.8596566412134435,1.3145063291139243
166,boy,257,0.11859713890170744,56.0,51.0,26.0,81.0,116.0,63.0,74.0,0.6196788321167883,0.9985524091293323,0.7811791383219955,0.9543730569948186,1.5030427350427351,1.4113753766681016,0.8563664122137404
167,desert,257,0.11859713890170744,146.0,97.0,21.0,51.0,67.0,52.0,93.0,1.742803149606299,1.8373728596984409,0.5499011857707509,0.4872857142857144,0.6624260869565217,0.9908161708619375,0.9745714285714285
168,opening action scene,257,0.11859713890170744,221.0,92.0,17.0,40.0,47.0,47.0,130.0,2.6946595174262735,1.4927192329582768,0.3903812824956672,0.3283754512635379,0.39077879341864713,0.7776673820311052,1.2742241379310346
169,person on fire,255,0.11767420396862022,145.0,71.0,73.0,48.0,61.0,58.0,107.0,1.5776555023923444,1.1754042705262218,1.9739795918367347,0.4238912621359223,0.5526454183266932,1.0394891663079353,1.0671842105263158
170,underwater scene,254,0.1172127365020766,152.0,84.0,34.0,53.0,65.0,76.0,98.0,1.6860878048780485,1.4313485677502416,0.853219696969697,0.47356385068762274,0.5948088531187123,1.4153396552752433,0.9605689655172414
171,bridge,254,0.1172127365020766,125.0,64.0,22.0,61.0,68.0,61.0,101.0,1.5079575596816976,1.190145014802549,0.6072916666666667,0.6290884353741496,0.7125898617511521,1.251914292286963,1.145506234413965
172,airport,253,0.116751269035533,102.0,36.0,14.0,89.0,82.0,16.0,126.0,1.2779504132231405,0.6835011142703451,0.4113082039911308,1.0765212765957448,0.9737232375979112,0.32252025434944,1.6904070796460178
173,cemetery,251,0.11582833410244578,87.0,43.0,52.0,53.0,95.0,53.0,101.0,0.9966649874055417,0.7941890309237248,1.5949074074074072,0.5592668213457077,1.110694087403599,1.1129661387403746,1.1993420365535246
174,horse,250,0.11536686663590216,115.0,35.0,21.0,58.0,96.0,80.0,64.0,1.477457627118644,0.6568592697624955,0.62109375,0.6418102189781022,1.1705308310991958,1.861331545024403,0.7186962962962963
175,villain,248,0.11444393170281496,138.0,77.0,47.0,57.0,41.0,63.0,95.0,1.651642105263158,1.4221524507238794,1.3221868365180467,0.5623340563991323,0.3909182389937107,1.2531772575250837,1.0214184397163122
176,evil man,247,0.11398246423627134,153.0,55.0,41.0,35.0,51.0,45.0,133.0,1.9328999999999998,0.9781179519170786,1.1509533898305087,0.33301255230125526,0.5020519480519481,0.8702619843924191,1.5918
177,neo noir,246,0.11352099676972774,108.0,32.0,12.0,17.0,120.0,9.0,181.0,1.3239460916442047,0.5830911817488998,0.3404710920770878,0.16735064935064936,1.5202228412256267,0.17331174838112856,2.7623758389261743
178,los angeles california,246,0.11352099676972774,95.0,42.0,15.0,103.0,87.0,17.0,99.0,1.1902479338842975,0.8223372781065089,0.4486455981941309,1.3195605633802816,1.066512129380054,0.348894147030793,1.2541838440111421
179,map,245,0.11305952930318412,135.0,75.0,28.0,48.0,78.0,65.0,84.0,1.6242857142857143,1.3947011892217371,0.7649484536082475,0.4694709677419355,0.8155034482758621,1.3131631728778468,0.8905174825174825
180,prologue,244,0.11259806183664052,123.0,80.0,30.0,51.0,82.0,48.0,94.0,1.4529974025974026,1.5224401766457842,0.8315899581589958,0.5075448577680525,0.8754366197183099,0.9444234404536862,1.0326376811594202
181,knocked out,243,0.1121365943700969,159.0,81.0,33.0,59.0,35.0,38.0,117.0,1.992099173553719,1.4960305001121328,0.8941717791411042,0.5795507559395248,0.3268583162217659,0.7105940831237274,1.3138666666666667
182,teenage boy,243,0.1121365943700969,60.0,52.0,32.0,93.0,97.0,38.0,56.0,0.7415217391304348,1.1264437689969604,1.0707070707070705,1.262579104477612,1.3327975830815708,0.8818654775176514,0.6846451612903226
183,mirror,243,0.1121365943700969,52.0,34.0,46.0,67.0,114.0,48.0,81.0,0.6063999999999999,0.6787545787545787,1.539141414141414,0.8125760000000001,1.5807073170731707,1.1026263517987198,1.0204653739612188
184,psychopath,242,0.1116751269035533,81.0,35.0,69.0,27.0,81.0,20.0,148.0,0.969442105263158,0.6691946551101481,2.3322704081632653,0.2829400921658986,0.969442105263158,0.41046370238916824,2.150492012779553
185,investigation,242,0.1116751269035533,90.0,43.0,39.0,34.0,92.0,27.0,156.0,1.046854219948849,0.7996286818204625,1.1691176470588236,0.3459328859060403,1.075619537275064,0.5382589542233288,2.1830399999999996
186,strangulation,242,0.1116751269035533,142.0,61.0,43.0,25.0,50.0,35.0,139.0,1.8295070821529744,1.144811870157492,1.2605088495575223,0.2419148936170213,0.5110112359550563,0.6886420919974795,1.7757640449438201
187,car,242,0.1116751269035533,91.0,38.0,27.0,87.0,74.0,20.0,98.0,1.2031046511627908,0.7796274254712542,0.8768382352941176,1.137,0.9322770083102493,0.4361795006111402,1.3225637982195844
188,male rear nudity,241,0.11121365943700968,49.0,37.0,31.0,93.0,95.0,22.0,70.0,0.6403793103448275,0.8371306471306472,1.1222677595628414,1.391328947368421,1.430662251655629,0.530975845410628,0.9735779816513761
189,stabbed in the back,241,0.11121365943700968,156.0,83.0,69.0,24.0,45.0,57.0,94.0,1.9072258064516128,1.5191900234596862,1.9918300653594772,0.21657142857142858,0.42372670807453416,1.095310624942306,0.9850506912442395
190,three word title,240,0.11075219197046608,82.0,44.0,26.0,94.0,99.0,49.0,75.0,0.9636589147286821,0.8432527472527472,0.7776523702031602,1.140032,1.2168972972972973,1.0559178743961353,0.8657360406091371
191,one man army,239,0.11029072450392248,224.0,84.0,17.0,22.0,29.0,38.0,141.0,3.0778006042296076,1.4526212640862324,0.41868029739776946,0.18772232645403378,0.250745247148289,0.6652370139881704,1.5489565217391303
192,security guard,239,0.11029072450392248,141.0,71.0,29.0,61.0,58.0,25.0,125.0,1.7378536585365854,1.3173095697013693,0.7988565488565488,0.617879732739421,0.5835929203539824,0.46653219781861643,1.4766233766233765
193,panic,238,0.10982925703737886,109.0,83.0,66.0,32.0,73.0,41.0,133.0,1.1582523364485982,1.4890739216730406,1.856687898089172,0.288190099009901,0.7155258620689655,0.7481445769050958,1.4972376237623763
194,independent film,237,0.10936778957083526,47.0,43.0,57.0,57.0,89.0,26.0,86.0,0.5970837988826815,0.9675065266225487,2.1702586206896552,0.7449310344827587,1.2809240506329114,0.6208940384688922,1.2261065830721003
195,shot in the shoulder,236,0.10890632210429164,167.0,59.0,34.0,35.0,63.0,24.0,137.0,2.1577159090909093,1.0446918299092214,0.9288659793814433,0.3288842975206612,0.6283421052631579,0.43882301273605623,1.631089005235602
196,shower,235,0.10844485463774804,61.0,41.0,41.0,74.0,86.0,29.0,90.0,0.7684986149584486,0.8765019757145741,1.4258530183727034,0.9671034482758621,1.1640714285714286,0.6678651768263452,1.2328915662650601
197,assassin,233,0.10752191970466082,190.0,60.0,8.0,38.0,49.0,29.0,150.0,2.5871856287425152,1.0532398635846913,0.20542635658914726,0.3556049382716049,0.4691621052631578,0.5302444737227346,1.8240641711229948
198,1990s,233,0.10752191970466082,91.0,47.0,19.0,79.0,79.0,39.0,89.0,1.1757613636363637,0.9667110667110667,0.59375,0.987065934065934,0.987065934065934,0.8737085665088248,1.1434237288135594
199,2000s,233,0.10752191970466082,101.0,64.0,30.0,81.0,59.0,42.0,95.0,1.2381347708894879,1.2776556776556776,0.8993212669683257,0.9421687979539641,0.6497142857142857,0.8840242669362993,1.1460477453580904
200,tough girl,232,0.1070604522381172,189.0,109.0,25.0,40.0,29.0,67.0,105.0,2.292192,1.9512329428812945,0.6145640074211502,0.347175572519084,0.24652710280373832,1.2201178082990698,1.0403921568627452
201,survival,231,0.1065989847715736,124.0,100.0,68.0,26.0,64.0,36.0,119.0,1.365501210653753,1.8638569668317952,1.9211087420042643,0.23140508806262228,0.6153742071881606,0.6503514709711014,1.2947655502392346
202,prison,231,0.1065989847715736,116.0,52.0,9.0,55.0,88.0,30.0,104.0,1.5608520710059173,1.0535891968727789,0.2679775280898876,0.6269172932330828,1.0935081967213114,0.6403814602132896,1.3514057142857143
203,death of father,231,0.1065989847715736,104.0,61.0,32.0,45.0,90.0,57.0,82.0,1.2888065395095367,1.2118252479228089,0.9658314350797266,0.4804225352112676,1.074330708661417,1.246114261709725,0.9587043701799486
204,axe,230,0.10613751730503,130.0,67.0,62.0,28.0,47.0,62.0,90.0,1.6607865168539326,1.3024312203309818,1.9375,0.27804366812227077,0.48691571753986335,1.3234550177741318,1.0336363636363637
205,camera,230,0.10613751730503,57.0,41.0,36.0,54.0,100.0,22.0,98.0,0.7385641025641025,0.9099380183848849,1.282258064516129,0.6937627118644066,1.4766233766233765,0.5158444094015169,1.4377548387096772
206,kicked in the face,229,0.10567604983848639,173.0,69.0,31.0,54.0,36.0,33.0,117.0,2.3141294117647058,1.2657855657855657,0.8521784232365144,0.5350588235294117,0.3432452830188679,0.6222373188405796,1.3437272727272727
207,female frontal nudity,229,0.10567604983848639,39.0,28.0,46.0,81.0,92.0,15.0,84.0,0.512635838150289,0.6388278388278388,1.7979351032448379,1.2118026315789474,1.4280409556313993,0.3669212690951822,1.2692093023255813
208,scientist,229,0.10567604983848639,150.0,172.0,33.0,40.0,41.0,45.0,86.0,1.6359712230215828,3.546707469745444,0.8188202247191011,0.3451992409867173,0.35450190114068447,0.7802348825587205,0.8131559251559252
209,love,228,0.10521458237194278,66.0,56.0,23.0,67.0,107.0,52.0,74.0,0.792,1.172552896974491,0.7221563981042654,0.8061269841269841,1.4397514792899408,1.1975513515506877,0.9071482479784366
210,man with glasses,227,0.10475311490539917,75.0,45.0,22.0,78.0,93.0,24.0,91.0,0.9662889518413598,0.9569907898889621,0.7179802955665024,1.0135542857142856,1.262579104477612,0.5376668101592769,1.2280949554896143
211,taxi,226,0.10429164743885556,90.0,39.0,10.0,81.0,77.0,31.0,97.0,1.2218507462686568,0.8229459659511473,0.3192771084337349,1.0708953488372093,1.0063103448275863,0.71211285220334,1.3449878048780486
212,drinking,226,0.10429164743885556,38.0,27.0,16.0,84.0,128.0,23.0,71.0,0.4951977077363897,0.6108791208791209,0.5714285714285714,1.2608316831683168,2.2476602316602317,0.5718864468864469,1.0218607594936708
213,ambulance,224,0.10336871250576835,105.0,50.0,40.0,56.0,67.0,22.0,107.0,1.3963157894736844,1.0258255598305976,1.302211302211302,0.6513759590792839,0.8018842105263159,0.4685080988917306,1.4312823529411765
214,danger,223,0.10290724503922473,122.0,72.0,53.0,30.0,55.0,41.0,116.0,1.511869209809264,1.4063404221677602,1.610665137614679,0.2972549019607843,0.5763594470046083,0.8283029244306418,1.4143914209115283
